"PVWatts Hourly PV Performance Data"
"Requested Location","detroit, mi"
"Location","Lat, Lng: 42.33, -83.06"
"Latitude (DD)","42.33"
"Longitude (DD)","-83.06"
"Elevation (m)","186.44999694824"
"DC System Size (kW)","80"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"11","23","7","0","0","-1","3.2","0.12","0","-1","0","0"
"11","23","8","0","26","0","4","0.12","24.09","0.415","1595.683","1222.057"
"11","23","9","0","61","0","4.4","0.12","56.878","0.933","4010.169","3550.988"
"11","23","10","0","89","1","4.4","0.12","83.848","2.375","5950.987","5423.035"
"11","23","11","0","59","2","4.4","0.12","54.759","2.897","3803.363","3351.51"
"11","23","12","18","170","3","4.6","0.12","180.555","5.881","12930.768","12155.494"
"11","23","13","25","163","3","4.7","0.12","178.429","5.812","12814.821","12043.656"
"11","23","14","17","130","3","4.7","0.12","138.528","5.185","9929.615","9260.685"
"11","23","15","652","50","2","4","0.12","361.32","8.273","26237.578","24990.791"
"11","23","16","353","26","1","2.8","0.12","129.578","3.49","7047.593","6480.784"
"11","23","17","0","0","0","2.5","0.12","0","0","0","0"
"11","23","18","0","0","0","2.6","0.12","0","0","0","0"
"11","23","19","0","0","0","2.7","0.12","0","0","0","0"
"11","23","20","0","0","0","2.7","0.12","0","0","0","0"
"11","23","21","0","0","0","2.7","0.12","0","0","0","0"
"11","23","22","0","0","0","2.7","0.12","0","0","0","0"
"11","23","23","0","0","0","2.7","0.12","0","0","0","0"
"11","24","0","0","0","0","2.8","0.12","0","0","0","0"
"11","24","1","0","0","0","3","0.12","0","0","0","0"
"11","24","2","0","0","0","3.3","0.12","0","0","0","0"
"11","24","3","0","0","0","3.6","0.12","0","0","0","0"
"11","24","4","0","0","0","4","0.12","0","0","0","0"
"11","24","5","0","0","0","4.3","0.12","0","0","0","0"
"11","24","6","0","0","0","4.6","0.12","0","0","0","0"
"11","24","7","0","0","0","5","0.12","0","0","0","0"
"11","24","8","473","38","0","5.3","0.12","214.159","3.062","14443.844","13614.956"
"11","24","9","691","58","2","5.5","0.12","428.29","8.145","31810.834","30366.565"
"11","24","10","205","157","4","6.1","0.12","304.06","8.062","22222.767","21118.241"
"11","24","11","245","185","6","6.8","0.12","389.007","10.82","28191.003","26874.999"
"11","24","12","842","73","7","6.9","0.12","713.711","15.776","51543.927","49400.436"
"11","24","13","816","71","8","6.5","0.12","659.137","16.453","47590.125","45586.732"
"11","24","14","757","64","9","6","0.12","536.148","16.267","38847.372","37153.771"
"11","24","15","631","51","8","5.6","0.12","352.217","12.968","25113.891","23906.921"
"11","24","16","334","26","7","5.6","0.12","123.886","8.59","6478.414","5931.773"
"11","24","17","0","0","7","6","0.12","0","7","0","0"
"11","24","18","0","0","6","6.4","0.12","0","6","0","0"
"11","24","19","0","0","6","6.8","0.12","0","6","0","0"
"11","24","20","0","0","6","6.7","0.12","0","6","0","0"
"11","24","21","0","0","6","6.5","0.12","0","6","0","0"
"11","24","22","0","0","6","6.4","0.12","0","6","0","0"
"11","24","23","0","0","6","6.3","0.12","0","6","0","0"
"11","25","0","0","0","5","5.9","0.12","0","5","0","0"
"11","25","1","0","0","5","5.1","0.12","0","5","0","0"
"11","25","2","0","0","5","4.7","0.12","0","5","0","0"
"11","25","3","0","0","5","4.6","0.12","0","5","0","0"
"11","25","4","0","0","5","4.4","0.12","0","5","0","0"
"11","25","5","0","0","5","3.9","0.12","0","5","0","0"
"11","25","6","0","0","5","3.9","0.12","0","5","0","0"
"11","25","7","0","0","5","4.3","0.12","0","5","0","0"
"11","25","8","490","37","5","4.5","0.12","217.48","8.439","14318.529","13494.082"
"11","25","9","705","58","6","4.7","0.12","433.42","12.869","31632.144","30194.206"
"11","25","10","0","48","7","5.1","0.12","44.519","7.667","3020.536","2596.421"
"11","25","11","534","132","8","5.4","0.12","542.943","15.87","39058.69","37357.6"
"11","25","12","83","194","8","5.6","0.12","265.446","11.744","18887.329","17900.991"
"11","25","13","13","153","8","5.8","0.12","159.419","10.196","11213.964","10499.523"
"11","25","14","0","50","7","5.9","0.12","46.377","7.632","3156.539","2727.605"
"11","25","15","0","30","6","5.4","0.12","27.791","6.401","1853.716","1470.946"
"11","25","16","0","8","5","5","0.12","7.396","5.105","376.74","46.306"
"11","25","17","0","0","4","5","0.12","0","4","0","0"
"11","25","18","0","0","3","5.2","0.12","0","3","0","0"
"11","25","19","0","0","2","5.3","0.12","0","2","0","0"
"11","25","20","0","0","1","5.4","0.12","0","1","0","0"
"11","25","21","0","0","0","4.9","0.12","0","0","0","0"
"11","25","22","0","0","0","4.2","0.12","0","0","0","0"
"11","25","23","0","0","0","3.7","0.12","0","0","0","0"
"11","26","0","0","0","-1","3.2","0.12","0","-1","0","0"
"11","26","1","0","0","-2","2.7","0.12","0","-2","0","0"
"11","26","2","0","0","-2","2.2","0.12","0","-2","0","0"
"11","26","3","0","0","-3","2","0.12","0","-3","0","0"
"11","26","4","0","0","-3","1.9","0.12","0","-3","0","0"
"11","26","5","0","0","-3","1.9","0.12","0","-3","0","0"
"11","26","6","0","0","-3","2","0.12","0","-3","0","0"
"11","26","7","0","0","-2","2.1","0.12","0","-2","0","0"
"11","26","8","509","37","-1","2.6","0.12","221.503","3.697","14781.816","13940.952"
"11","26","9","733","56","0","3.2","0.12","443.384","8.742","32832.811","31352.329"
"11","26","10","831","65","1","3.7","0.12","611.798","12.162","44986.457","43075.323"
"11","26","11","874","69","2","4.4","0.12","711.531","13.734","51847.813","49693.554"
"11","26","12","882","70","3","4.9","0.12","730.261","14.272","53060.135","50862.919"
"11","26","13","844","71","4","5.4","0.12","675.485","13.806","49255.548","47193.143"
"11","26","14","789","62","5","5.7","0.12","550.734","12.725","40440.059","38690.022"
"11","26","15","667","49","4","5.4","0.12","364.985","9.27","26364.424","25113.143"
"11","26","16","368","24","3","5.1","0.12","128.811","4.724","6544.755","5995.763"
"11","26","17","0","0","3","5.1","0.12","0","3","0","0"
"11","26","18","0","0","2","5","0.12","0","2","0","0"
"11","26","19","0","0","1","4.8","0.12","0","1","0","0"
"11","26","20","0","0","1","4.5","0.12","0","1","0","0"
"11","26","21","0","0","0","4.4","0.12","0","0","0","0"
"11","26","22","0","0","0","4.3","0.12","0","0","0","0"
"11","26","23","0","0","0","4","0.12","0","0","0","0"
"11","27","0","0","0","0","3.6","0.12","0","0","0","0"
"11","27","1","0","0","0","3.2","0.12","0","0","0","0"
"11","27","2","0","0","0","2.7","0.12","0","0","0","0"
"11","27","3","0","0","0","2.3","0.12","0","0","0","0"
"11","27","4","0","0","0","2","0.12","0","0","0","0"
"11","27","5","0","0","0","1.8","0.12","0","0","0","0"
"11","27","6","0","0","0","1.6","0.12","0","0","0","0"
"11","27","7","0","0","0","1.5","0.12","0","0","0","0"
"11","27","8","440","38","0","1.8","0.12","196.367","4.864","12980.491","12203.455"
"11","27","9","675","59","2","1.9","0.12","418.429","12.461","30507.712","29109.617"
"11","27","10","321","139","4","1.8","0.12","363.319","13.266","26250.463","25003.22"
"11","27","11","826","74","5","1.7","0.12","681.544","22.777","48053.02","46033.225"
"11","27","12","833","75","6","1.7","0.12","704.247","24.364","49309.198","47244.892"
"11","27","13","300","164","7","1.9","0.12","396.182","16.886","28188.286","26872.378"
"11","27","14","279","133","7","2.1","0.12","320.09","14.678","22949.766","21819.479"
"11","27","15","226","84","6","1.8","0.12","201.157","11.107","14199.651","13379.416"
"11","27","16","98","26","4","1.6","0.12","58.198","5.392","2924.734","2504.014"
"11","27","17","0","0","3","1.9","0.12","0","3","0","0"
"11","27","18","0","0","3","2.4","0.12","0","3","0","0"
"11","27","19","0","0","3","2.9","0.12","0","3","0","0"
"11","27","20","0","0","3","3.1","0.12","0","3","0","0"
"11","27","21","0","0","3","3.3","0.12","0","3","0","0"
"11","27","22","0","0","4","3.5","0.12","0","4","0","0"
"11","27","23","0","0","4","3.8","0.12","0","4","0","0"
"11","28","0","0","0","4","4.2","0.12","0","4","0","0"
"11","28","1","0","0","4","4.5","0.12","0","4","0","0"
"11","28","2","0","0","4","4.8","0.12","0","4","0","0"
"11","28","3","0","0","4","5","0.12","0","4","0","0"
"11","28","4","0","0","4","5.1","0.12","0","4","0","0"
"11","28","5","0","0","4","5.3","0.12","0","4","0","0"
"11","28","6","0","0","4","5.6","0.12","0","4","0","0"
"11","28","7","0","0","4","5.8","0.12","0","4","0","0"
"11","28","8","445","36","5","6.2","0.12","192.367","7.468","12521.839","11761.056"
"11","28","9","682","56","7","6.5","0.12","414.119","12.308","30188.377","28801.597"
"11","28","10","789","66","10","6.9","0.12","582.465","17.172","42059.667","40252.24"
"11","28","11","835","71","12","7.4","0.12","682.461","19.99","48631.346","46591.059"
"11","28","12","843","72","13","7.6","0.12","706.295","21.11","50069.03","47977.8"
"11","28","13","820","70","14","7.3","0.12","655.167","21.747","46426.519","44464.358"
"11","28","14","754","65","14","6.8","0.12","531.611","20.614","37910.997","36250.575"
"11","28","15","608","53","13","6.4","0.12","344.784","17.444","24110.775","22939.35"
"11","28","16","257","27","12","6.1","0.12","102.997","13.21","4858.785","4369.534"
"11","28","17","0","0","11","6.2","0.12","0","11","0","0"
"11","28","18","0","0","11","6.1","0.12","0","11","0","0"
"11","28","19","0","0","10","5.4","0.12","0","10","0","0"
"11","28","20","0","0","10","4.5","0.12","0","10","0","0"
"11","28","21","0","0","9","3.9","0.12","0","9","0","0"
"11","28","22","0","0","9","3.7","0.12","0","9","0","0"
"11","28","23","0","0","8","3.7","0.12","0","8","0","0"
"11","29","0","0","0","6","4","0.12","0","6","0","0"
"11","29","1","0","0","5","4.1","0.12","0","5","0","0"
"11","29","2","0","0","3","3.8","0.12","0","3","0","0"
"11","29","3","0","0","2","3.6","0.12","0","2","0","0"
"11","29","4","0","0","1","3.6","0.12","0","1","0","0"
"11","29","5","0","0","1","3.5","0.12","0","1","0","0"
"11","29","6","0","0","0","3.2","0.12","0","0","0","0"
"11","29","7","0","0","0","3.1","0.12","0","0","0","0"
"11","29","8","496","35","1","3.4","0.12","203.456","4.755","13313.672","12524.831"
"11","29","9","726","56","3","3.9","0.12","434.027","10.676","31826.222","30381.407"
"11","29","10","828","66","4","3.9","0.12","604.812","14.713","44082.146","42203.056"
"11","29","11","871","72","5","3.4","0.12","706.995","18.499","50663.513","48551.218"
"11","29","12","881","73","6","2.7","0.12","733.266","21.734","51867.544","49712.585"
"11","29","13","868","68","7","2.1","0.12","684.339","23.44","48207.365","46182.102"
"11","29","14","808","62","6","1.7","0.12","559.172","20.603","39910.132","38178.872"
"11","29","15","680","50","5","1.3","0.12","370.318","15.512","26112.077","24869.738"
"11","29","16","366","25","3","1.2","0.12","127.396","6.219","6019.292","5488.92"
"11","29","17","0","0","1","1.7","0.12","0","1","0","0"
"11","29","18","0","0","0","2","0.12","0","0","0","0"
"11","29","19","0","0","0","2.3","0.12","0","0","0","0"
"11","29","20","0","0","0","2.4","0.12","0","0","0","0"
"11","29","21","0","0","0","2.3","0.12","0","0","0","0"
"11","29","22","0","0","0","2.2","0.12","0","0","0","0"
"11","29","23","0","0","0","2.2","0.12","0","0","0","0"
"11","30","0","0","0","1","2.4","0.12","0","1","0","0"
"11","30","1","0","0","0","2.8","0.12","0","0","0","0"
"11","30","2","0","0","0","3.2","0.12","0","0","0","0"
"11","30","3","0","0","1","3.5","0.12","0","1","0","0"
"11","30","4","0","0","1","3.6","0.12","0","1","0","0"
"11","30","5","0","0","2","3.5","0.12","0","2","0","0"
"11","30","6","0","0","2","3.6","0.12","0","2","0","0"
"11","30","7","0","0","2","4.1","0.12","0","2","0","0"
"11","30","8","0","2","3","4.8","0.12","1.847","3.028","105.737","0"
"11","30","9","0","7","4","5.1","0.12","6.473","4.097","410.613","78.979"
"11","30","10","0","66","5","5.4","0.12","61.27","5.885","4243.78","3776.321"
"11","30","11","0","49","6","6","0.12","45.454","6.612","3091.584","2664.952"
"11","30","12","806","84","8","6.6","0.12","690.445","16.758","49718.365","47639.561"
"11","30","13","284","164","9","6.9","0.12","384.42","13.719","27658.404","26361.272"
"11","30","14","793","61","8","6.8","0.12","548.434","14.824","39976.82","38243.198"
"11","30","15","674","47","7","6.1","0.12","364.126","11.848","26004.773","24766.235"
"11","30","16","367","23","6","4.8","0.12","122.363","7.633","5581.991","5067.114"
"11","30","17","0","0","4","3.9","0.12","0","4","0","0"
"11","30","18","0","0","2","3.5","0.12","0","2","0","0"
"11","30","19","0","0","5","7.3","0.12","0","5","0","0"
"11","30","20","0","0","5","7.3","0.12","0","5","0","0"
"11","30","21","0","0","5","7.1","0.12","0","5","0","0"
"11","30","22","0","0","5","7.5","0.12","0","5","0","0"
"11","30","23","0","0","4","8.1","0.12","0","4","0","0"
"12","1","0","0","0","4","8.1","0.12","0","4","0","0"
"12","1","1","0","0","3","7.9","0.12","0","3","0","0"
"12","1","2","0","0","2","7.8","0.12","0","2","0","0"
"12","1","3","0","0","2","7.8","0.12","0","2","0","0"
"12","1","4","0","0","1","7.4","0.12","0","1","0","0"
"12","1","5","0","0","0","6.9","0.12","0","0","0","0"
"12","1","6","0","0","0","6.4","0.12","0","0","0","0"
"12","1","7","0","0","0","6.2","0.12","0","0","0","0"
"12","1","8","0","34","0","6.5","0.12","32.717","0.411","2143.905","1750.853"
"12","1","9","0","80","0","7.6","0.12","77.739","0.888","5536.621","5023.351"
"12","1","10","315","135","1","8.6","0.12","352.407","4.693","26258.906","25011.364"
"12","1","11","872","73","2","8.9","0.12","705.157","9.211","52248.565","50080.106"
"12","1","12","872","76","3","8.9","0.12","727.194","10.434","53582.694","51366.962"
"12","1","13","864","69","3","8.9","0.12","680.424","9.959","50335.131","48234.472"
"12","1","14","815","61","3","8.8","0.12","560.628","8.788","41765.034","39968.048"
"12","1","15","700","47","2","8.3","0.12","375.353","6.019","27379.842","26092.58"
"12","1","16","381","23","1","7.5","0.12","125.339","2.227","5718.069","5198.37"
"12","1","17","0","0","0","7.1","0.12","0","0","0","0"
"12","1","18","0","0","0","7.1","0.12","0","0","0","0"
"12","1","19","0","0","0","7","0.12","0","0","0","0"
"12","1","20","0","0","0","6.7","0.12","0","0","0","0"
"12","1","21","0","0","0","6.3","0.12","0","0","0","0"
"12","1","22","0","0","-1","5.9","0.12","0","-1","0","0"
"12","1","23","0","0","-1","5.5","0.12","0","-1","0","0"
"12","2","0","0","0","-2","5.2","0.12","0","-2","0","0"
"12","2","1","0","0","-2","5.1","0.12","0","-2","0","0"
"12","2","2","0","0","-3","5.1","0.12","0","-3","0","0"
"12","2","3","0","0","-3","5.2","0.12","0","-3","0","0"
"12","2","4","0","0","-3","5.1","0.12","0","-3","0","0"
"12","2","5","0","0","-3","4.7","0.12","0","-3","0","0"
"12","2","6","0","0","-3","4.3","0.12","0","-3","0","0"
"12","2","7","0","0","-3","4","0.12","0","-3","0","0"
"12","2","8","149","39","-2","4.4","0.12","92.584","-0.521","6070.712","5538.518"
"12","2","9","701","58","0","5","0.12","418.334","6.369","31045.382","29628.236"
"12","2","10","306","134","0","5.1","0.12","345.108","5.19","25658.519","24432.25"
"12","2","11","361","160","0","4.9","0.12","436.871","6.733","32337.275","30874.352"
"12","2","12","142","191","0","4.8","0.12","314.548","4.9","23124.017","21987.556"
"12","2","13","835","76","0","4.6","0.12","667.761","10.724","49254.726","47192.351"
"12","2","14","762","71","0","4.2","0.12","540.039","9.165","40143.498","38403.969"
"12","2","15","625","56","0","3.3","0.12","354.596","6.838","25752.816","24523.206"
"12","2","16","275","27","-1","2.2","0.12","105.747","1.099","4797.041","4309.978"
"12","2","17","0","0","-2","1.6","0.12","0","-2","0","0"
"12","2","18","0","0","-2","1.4","0.12","0","-2","0","0"
"12","2","19","0","0","-3","1.3","0.12","0","-3","0","0"
"12","2","20","0","0","-3","1.2","0.12","0","-3","0","0"
"12","2","21","0","0","-3","1.2","0.12","0","-3","0","0"
"12","2","22","0","0","-3","1.1","0.12","0","-3","0","0"
"12","2","23","0","0","-3","1.1","0.12","0","-3","0","0"
"12","3","0","0","0","-3","1.1","0.12","0","-3","0","0"
"12","3","1","0","0","-3","1.1","0.12","0","-3","0","0"
"12","3","2","0","0","-3","1","0.12","0","-3","0","0"
"12","3","3","0","0","-3","1","0.12","0","-3","0","0"
"12","3","4","0","0","-3","0.9","0.12","0","-3","0","0"
"12","3","5","0","0","-3","0.8","0.12","0","-3","0","0"
"12","3","6","0","0","-3","0.7","0.12","0","-3","0","0"
"12","3","7","0","0","-2","0.7","0.12","0","-2","0","0"
"12","3","8","339","33","-1","1","0.12","143.754","3.249","9215.984","8572.34"
"12","3","9","535","62","0","1.6","0.12","343.994","9.154","25144.694","23936.632"
"12","3","10","800","69","0","1.8","0.12","583.278","14.908","42484.143","40661.676"
"12","3","11","481","134","1","1.9","0.12","499.715","13.483","36258.001","34656.151"
"12","3","12","868","74","1","1.9","0.12","719.174","18.984","51416.376","49277.405"
"12","3","13","845","72","2","2","0.12","668.978","18.397","48020.291","46001.656"
"12","3","14","788","64","1","2.1","0.12","547.02","14.152","39966.98","38233.706"
"12","3","15","657","51","0","1.7","0.12","360.018","9.335","25914.422","24679.086"
"12","3","16","333","24","-1","1.4","0.12","116.891","1.709","5158.582","4658.708"
"12","3","17","0","0","-2","1.5","0.12","0","-2","0","0"
"12","3","18","0","0","-2","1.6","0.12","0","-2","0","0"
"12","3","19","0","0","-2","1.6","0.12","0","-2","0","0"
"12","3","20","0","0","-2","1.7","0.12","0","-2","0","0"
"12","3","21","0","0","-2","1.7","0.12","0","-2","0","0"
"12","3","22","0","0","-2","1.7","0.12","0","-2","0","0"
"12","3","23","0","0","-1","1.7","0.12","0","-1","0","0"
"12","4","0","0","0","-1","1.6","0.12","0","-1","0","0"
"12","4","1","0","0","-1","1.6","0.12","0","-1","0","0"
"12","4","2","0","0","-1","1.5","0.12","0","-1","0","0"
"12","4","3","0","0","-1","1.4","0.12","0","-1","0","0"
"12","4","4","0","0","0","1.4","0.12","0","0","0","0"
"12","4","5","0","0","0","1.6","0.12","0","0","0","0"
"12","4","6","0","0","0","2.3","0.12","0","0","0","0"
"12","4","7","0","0","0","3.1","0.12","0","0","0","0"
"12","4","8","52","37","0","3.8","0.12","57.615","1.004","3715.626","3266.881"
"12","4","9","85","96","1","4.3","0.12","149.013","3.481","10784.761","10085.529"
"12","4","10","268","136","2","4.7","0.12","323.241","7.114","23817.857","22656.81"
"12","4","11","284","166","3","5","0.12","389.787","8.929","28535.346","27207.141"
"12","4","12","324","169","4","5","0.12","427.778","10.507","31178.085","29756.237"
"12","4","13","560","112","5","4.9","0.12","523.948","13.086","38175.973","36506.161"
"12","4","14","421","106","4","4.5","0.12","379.349","10.171","27851.285","26547.318"
"12","4","15","138","81","3","3.5","0.12","152.635","5.851","10870.616","10168.342"
"12","4","16","29","24","1","3","0.12","34.864","1.606","1549.769","1177.769"
"12","4","17","0","0","0","3.4","0.12","0","0","0","0"
"12","4","18","0","0","0","3.7","0.12","0","0","0","0"
"12","4","19","0","0","0","3.8","0.12","0","0","0","0"
"12","4","20","0","0","0","3.8","0.12","0","0","0","0"
"12","4","21","0","0","0","4","0.12","0","0","0","0"
"12","4","22","0","0","0","4.1","0.12","0","0","0","0"
"12","4","23","0","0","0","4.2","0.12","0","0","0","0"
"12","5","0","0","0","0","4.4","0.12","0","0","0","0"
"12","5","1","0","0","0","4.5","0.12","0","0","0","0"
"12","5","2","0","0","0","4.6","0.12","0","0","0","0"
"12","5","3","0","0","0","4.8","0.12","0","0","0","0"
"12","5","4","0","0","0","5","0.12","0","0","0","0"
"12","5","5","0","0","0","5.1","0.12","0","0","0","0"
